LoanID,CustomerID,BranchID,ProductID,DisbursedDate,LoanAmount,TenureMonths,InterestRate,Status,RiskScore,LoanType,ClosureDate,EarlyClosureFlag
L00289,C01649,B036,P009,17-08-2022,1295749.22,18,13.38,Active,82.92,Tractor,,
L00290,C01444,B022,P005,01-07-2021,1408273.62,12,9.77,Active,81.22,Used,,
L00291,C01446,B002,P007,06-09-2020,369466.71,12,7.97,Active,65.86,4W,,
L00292,C00104,B027,P009,22-10-2021,1224709.53,24,,Active,62.1,Used,,
L00293,C00254,B031,P004,09-08-2022,1255065.89,12,7.52,Default,69.98,Used,19-07-2023,
L00294,C02558,B022,P009,01-01-2023,128884.05,18,13.74,Closed,65.89,4W,07-05-2023,FALSE
L00295,C01497,B047,P001,19-01-2023,1082318.97,12,12.2,Active,81.87,Commercial,,
L00296,C00099,B023,P006,14-04-2023,141303.43,24,11.78,Closed,72.97,Used,08-05-2023,FALSE
L00297,C02201,B044,P002,05-05-2020,912276.21,24,12.47,Active,75.13,Tractor,,
L00298,C01885,B040,P008,12-05-2023,1020393.33,18,12.4,Active,,Used,,
L00299,C02962,B019,P005,23-06-2023,582235.1,60,11.74,Active,81.4,4W,,
L00300,C01920,B040,P003,02-09-2021,1327141.87,12,13.82,Default,85.59,Commercial,07-12-2022,
L00301,C00878,B044,P002,18-07-2023,1210741.98,48,10.81,Active,73.04,4W,,
L00302,C00338,B012,P008,06-10-2022,1392641.58,24,13.54,Active,65.12,Tractor,,
L00303,C02870,B022,P007,13-02-2020,506589.81,60,13.4,Active,87.45,Commercial,,
L00304,C00957,B012,P009,01-07-2021,81215.31,60,9,Active,65.03,Used,,
L00305,C01705,B039,P008,06-04-2023,1226618.84,12,10.9,Active,91.86,Commercial,,
L00306,C00161,B024,P004,10-03-2021,373317.17,12,13.76,Closed,81.29,Used,27-07-2021,FALSE
L00307,C01604,B046,P002,19-11-2022,727376.26,48,13.73,Active,69.26,Used,,
L00308,C02849,B003,P002,04-03-2022,1235115.7,60,7.68,Active,95.05,2W,,
L00309,C00398,B008,P002,22-12-2020,363396.01,18,9.17,Closed,65.53,Used,01-08-2022,FALSE
L00310,C01301,B024,P006,25-06-2023,502267.71,18,,Active,83.45,Used,,
L00311,C00816,B009,P007,09-09-2020,686665.98,12,7.85,Closed,84.08,Used,04-04-2021,FALSE
L00312,C01528,B025,P006,23-02-2022,444146.03,36,9.45,Closed,61.45,2W,11-04-2024,FALSE
L00313,C01920,B040,P002,21-12-2021,718916.06,36,9.44,Closed,83.78,Commercial,05-07-2022,FALSE
L00314,C01416,B045,P004,06-11-2023,63915.13,6,9.11,Closed,87.07,2W,22-01-2024,FALSE
L00315,C01159,B042,P003,06-01-2022,357672.56,6,10.47,Closed,95.5,4W,15-07-2023,FALSE
L00316,C01219,B010,P004,18-06-2022,1257202.37,6,13.6,Active,87.65,Used,,
L00317,C00401,B043,P005,13-12-2023,649548.84,18,,Default,78.89,2W,14-03-2024,
L00318,C00640,B039,P007,02-05-2020,972788.36,12,11.87,Active,93.28,2W,,
L00319,C02736,B034,P009,10-08-2023,386817.5,48,11.68,Closed,73.8,Commercial,26-06-2024,FALSE
L00320,C00460,B028,P002,15-11-2021,992324.06,48,13.63,Active,93.37,Commercial,,
L00321,C00955,B024,P008,22-05-2020,1499962.11,24,10.45,Active,92.91,Commercial,,
L00322,C00470,B038,P003,29-09-2022,913167.08,12,9.18,Closed,83.54,Tractor,14-04-2024,FALSE
L00323,C01046,B040,P009,26-07-2022,961119.92,12,14.19,Active,73.44,Commercial,,
L00324,C02798,B036,P010,25-05-2021,211703.75,6,13.75,Active,,Used,,
L00325,C01694,B034,P004,26-02-2020,634903.13,12,12.16,Active,95.33,2W,,
L00326,C02086,B006,P003,11-02-2020,1298051.1,48,8.2,Active,84.83,4W,,
L00327,C02278,B030,P010,31-03-2022,1259694.36,6,7.62,Active,92.76,4W,,
L00328,C00563,B018,P006,18-02-2023,807478.71,12,8.87,Active,73.44,4W,,
L00329,C02486,B008,P010,08-12-2020,1360008.52,24,8.97,Active,71.4,Used,,
L00330,C01800,B038,P009,27-11-2020,257258.68,36,8.52,Closed,69.98,2W,11-06-2022,FALSE
L00331,C02075,B050,P007,06-12-2020,1004374.64,36,9.47,Closed,79.16,Tractor,17-12-2020,FALSE
L00332,C00226,B046,P004,06-12-2020,410881.19,18,10.03,Active,76.85,Tractor,,
L00333,C00798,B004,P003,10-12-2023,986064.04,24,13.16,Closed,93.31,Commercial,23-06-2024,FALSE
L00334,C02332,B029,P010,28-04-2022,176729.55,48,12.82,Active,64.39,Tractor,,
L00335,C02927,B041,P004,30-06-2020,1418233.19,12,8.28,Active,81.61,2W,,
L00336,C00960,B023,P003,10-09-2022,1190181.46,24,14.83,Closed,75.73,Commercial,31-10-2023,FALSE
L00337,C01505,B023,P003,11-07-2023,341394.27,12,13.14,Active,96.57,Used,,
L00338,C00453,B019,P009,18-05-2023,974051.02,24,8.73,Default,90.75,4W,26-03-2024,
L00339,C00816,B009,P004,06-06-2021,1150761.18,24,8.43,Active,76.9,4W,,
L00340,C00659,B035,P009,30-06-2020,353696.44,36,8.16,Closed,84.98,Commercial,13-10-2023,FALSE
L00341,C00547,B019,P010,07-09-2020,185328.95,24,12.99,Active,89.08,Commercial,,
L00342,C01216,B043,P005,17-05-2020,560080.66,18,9.27,Closed,62.77,Commercial,16-08-2023,FALSE
L00343,C00017,B022,P007,26-05-2023,246843.79,12,8.05,Active,86.28,2W,,
L00344,C01244,B007,P005,20-01-2022,870281.97,6,10.66,Active,65.44,Commercial,,
L00345,C02206,B040,P001,29-03-2021,664966.62,24,12.82,Active,67.37,2W,,
L00346,C02525,B027,P002,01-06-2022,720515.29,6,9.78,Active,,Commercial,,
L00347,C01070,B003,P005,27-03-2020,837152.04,36,11.12,Active,98.2,2W,,
L00348,C02566,B012,P006,19-10-2020,1473975.61,6,8.95,Default,97.13,2W,10-02-2023,
L00349,C02147,B018,P007,01-04-2020,1199321.72,18,10.72,Closed,95.19,Tractor,12-07-2020,FALSE
L00350,C01769,B014,P002,26-07-2020,962733.67,18,10.19,Closed,61.34,Tractor,25-11-2021,FALSE
L00351,C01061,B006,P010,12-05-2023,577373.14,36,10.75,Closed,93.26,Commercial,01-01-2024,TRUE
L00352,C02328,B004,P009,04-07-2020,89250.56,48,10.99,Closed,90.27,Commercial,14-01-2024,FALSE
L00353,C02545,B024,P006,13-01-2023,218965.04,18,8.19,Closed,79.45,2W,21-11-2023,FALSE
L00354,C00302,B012,P002,04-06-2020,1109757.51,12,8.2,Closed,72.69,2W,18-01-2023,FALSE
L00355,C00181,B039,P002,19-10-2020,585345.7,48,9.45,Closed,89.47,Tractor,24-01-2022,TRUE
L00356,C00607,B005,P003,16-06-2021,534934.28,18,8.37,Active,64.17,Used,,
L00357,C00700,B008,P001,09-06-2020,1339018.62,48,9.4,Active,85.37,4W,,
L00358,C00993,B018,P009,10-11-2023,752537.89,24,7.68,Active,86.2,4W,,
L00359,C01140,B006,P010,30-04-2022,1354386.73,60,10.13,Active,81.59,Used,,
L00360,C00191,B045,P004,04-06-2020,1335625.84,18,9.1,Active,,Used,,
L00361,C02301,B034,P005,22-05-2020,166262.87,48,14.19,Closed,72.86,4W,23-07-2020,FALSE
L00362,C00981,B015,P007,31-07-2023,1420776.32,12,13.94,Active,78.65,Tractor,,
L00363,C02976,B032,P001,15-07-2021,161584.58,36,9.75,Active,89.59,4W,,
L00364,C02007,B032,P003,04-02-2020,1447083.87,18,11.07,Default,87.95,Used,31-03-2021,
L00365,C01185,B001,P003,11-08-2020,706291.63,12,14.67,Active,81.94,4W,,
L00366,C00128,B037,P002,29-10-2021,1153247.98,24,11.43,Active,70.61,4W,,
L00367,C02066,B032,P008,27-01-2021,1073909.33,60,13.86,Active,71.48,Used,,
L00368,C01817,B035,P005,11-02-2021,801817.71,6,13.7,Active,88.91,Tractor,,
L00369,C01759,B043,P001,12-11-2023,948209.49,6,14.56,Active,60.22,4W,,
L00370,C02614,B029,P002,23-10-2020,1427381.36,36,9.79,Active,85.46,Commercial,,
L00371,C00570,B001,P001,18-11-2020,1394659.66,36,7.83,Active,69.68,Commercial,,
L00372,C01347,B028,P006,08-02-2020,998772.77,6,8.28,Closed,86.25,4W,03-10-2022,FALSE
L00373,C01896,B023,P009,19-05-2021,1003692.08,6,11.78,Closed,67.29,Used,31-03-2022,FALSE
L00374,C02734,B010,P007,22-01-2022,408061.11,36,11.48,Active,74.68,Commercial,,
L00375,C00626,B001,P005,01-09-2023,1251504.07,6,9.74,Closed,89.4,4W,05-04-2024,FALSE
L00376,C02902,B044,P003,14-02-2023,967274.83,18,9.37,Active,89.45,Used,,
L00377,C01687,B020,P008,27-09-2023,1248060.75,48,12.82,Active,68.18,Commercial,,
L00378,C00155,B034,P010,27-08-2020,1003885.99,60,10.05,Active,74.67,Tractor,,
L00379,C02538,B011,P004,17-11-2021,484014.04,60,12.03,Closed,79.6,Used,29-05-2022,FALSE
L00380,C01410,B049,P009,09-01-2022,324748.03,12,12.84,Active,82.91,Commercial,,
L00381,C00785,B019,P005,23-09-2022,161600.47,48,10.73,Active,88.95,2W,,
L00382,C00246,B006,P006,01-05-2021,899692.65,36,8.95,Active,60.92,2W,,
L00383,C01501,B023,P005,03-02-2022,461874.47,12,13.96,Closed,64.5,Used,02-08-2023,FALSE
L00384,C01706,B018,P010,05-12-2023,964238.8,24,8.2,Active,66.15,Commercial,,
L00385,C02807,B033,P007,14-09-2021,135051.85,24,13.72,Closed,67.44,Tractor,05-10-2021,FALSE
L00386,C00538,B017,P007,05-01-2022,594711.44,18,13.78,Active,61.18,Used,,
L00387,C01891,B012,P001,24-10-2020,427802.16,24,11.78,Active,95.9,Used,,
L00388,C01842,B017,P002,11-12-2022,586984.41,36,12.22,Active,66.33,Tractor,,
L00389,C00921,B013,P007,02-01-2022,128710.97,18,10.19,Active,62.87,4W,,
L00390,C02456,B047,P008,27-09-2022,1100063.06,48,13.81,Active,78.4,4W,,
L00391,C00525,B005,P004,30-10-2020,219211.13,18,9.48,Active,96.71,Tractor,,
L00392,C02876,B033,P006,04-08-2023,70883.81,60,11.7,Active,97.61,Tractor,,
L00393,C01530,B032,P010,25-10-2021,1422119.2,36,7.51,Active,86.38,Commercial,,
L00394,C02951,B044,P003,17-06-2022,329670.75,6,14.55,Active,66.96,Tractor,,
L00395,C00036,B015,P007,15-02-2023,1250688.88,60,14.61,Active,60.15,2W,,
L00396,C00685,B024,P003,18-12-2023,1448482.37,12,12.83,Active,73.07,2W,,
L00397,C00020,B027,P007,01-03-2022,824475.74,36,10.67,Active,64.89,4W,,
L00398,C02369,B037,P008,08-10-2021,812871.33,60,8.84,Active,89.45,2W,,
L00399,C02560,B026,P003,27-07-2020,582755.01,6,11.19,Closed,97.8,2W,29-06-2021,TRUE
L00400,C00400,B044,P002,24-02-2023,667112.55,6,13.44,Active,63.27,Commercial,,
L00401,C02702,B012,P006,09-08-2023,749009.33,24,12.04,Active,75.48,4W,,
L00402,C00972,B019,P004,02-06-2021,270536.89,48,11.46,Active,95.2,Commercial,,
L00403,C01907,B016,P008,30-05-2023,578868.25,60,13.87,Closed,88.4,Used,27-05-2024,FALSE
L00404,C02519,B037,P002,17-03-2020,1233357.24,60,9.85,Active,93.92,2W,,
L00405,C01167,B019,P004,03-12-2020,314477.27,18,13.95,Closed,96,2W,07-04-2021,FALSE
L00406,C01116,B020,P002,12-05-2022,1108287.21,18,10.8,Active,76.09,Commercial,,
L00407,C00834,B021,P002,01-07-2022,994800.57,24,7.52,Active,87.05,Used,,
L00408,C01824,B042,P002,22-07-2023,133081.77,24,12.99,Active,87.66,2W,,
L00409,C02775,B026,P001,17-03-2022,82521.86,18,14.08,Active,84.6,Tractor,,
L00410,C01983,B008,P004,14-02-2023,561166.27,36,11.13,Active,72.71,Commercial,,
L00411,C00854,B002,P002,08-08-2023,1053646.9,36,10.91,Closed,92.45,4W,08-03-2024,FALSE
L00412,C00051,B046,P009,18-07-2023,529105.99,36,13.54,Closed,89.99,Used,18-11-2023,FALSE
L00413,C00575,B010,P009,26-03-2023,1018213.29,36,14.14,Active,77.36,2W,,
L00414,C01149,B021,P007,25-07-2021,1014914.31,24,14.81,Active,76.42,2W,,
L00415,C02198,B045,P006,22-04-2023,1219504.2,12,10.09,Active,60.42,4W,,
L00416,C02362,B042,P003,27-02-2021,194254.14,12,11.96,Closed,92.89,2W,06-02-2022,FALSE
L00417,C02618,B002,P007,03-11-2021,886836.89,18,13.67,Active,71.08,Tractor,,
L00418,C02353,B039,P001,05-11-2022,140620.82,12,11.49,Closed,78.36,Tractor,02-03-2024,FALSE
L00419,C01716,B047,P009,14-07-2022,305123.35,36,10.96,Active,76.04,Used,,
L00420,C00682,B025,P004,07-04-2020,521976.31,24,11.79,Active,86.45,Tractor,,
L00421,C00838,B041,P006,26-10-2020,1075714.4,36,10.18,Active,75.21,Used,,
L00422,C01078,B039,P006,16-01-2022,1462123.06,6,8.94,Active,67.01,Used,,
L00423,C02492,B006,P003,16-12-2023,546655.18,24,8,Active,93.88,Commercial,,
L00424,C02661,B035,P004,23-08-2023,805659.5,6,12.07,Active,67.16,2W,,
L00425,C02312,B048,P010,30-09-2020,425630.61,6,10.34,Closed,61.11,2W,16-02-2024,FALSE
L00426,C01596,B023,P003,17-09-2020,1029459.95,60,14.12,Active,67.65,Tractor,,
L00427,C00005,B026,P006,16-06-2023,581549.51,18,9.17,Active,77.75,2W,,
L00428,C01127,B041,P001,24-07-2022,748314.45,6,9.83,Active,76.51,Used,,
L00429,C01220,B026,P008,27-11-2020,873328.67,60,14.78,Active,91.06,Used,,
L00430,C00774,B030,P008,24-04-2020,1045051.38,12,11.67,Active,67.6,4W,,
L00431,C00877,B044,P009,24-09-2020,137074.91,12,10.1,Active,90.25,2W,,
L00432,C00992,B020,P006,12-01-2020,854606.59,6,13.96,Active,63.76,2W,,
L00433,C02932,B015,P001,13-03-2020,675187.94,18,13.08,Active,78.47,Tractor,,
L00434,C00047,B049,P003,12-10-2022,243959.38,6,11.8,Active,93.75,Tractor,,
L00435,C02915,B032,P001,23-05-2022,351653.17,60,14.17,Active,76.1,Commercial,,
L00436,C02871,B021,P005,09-02-2021,1331640.63,24,8.2,Active,97.57,Tractor,,
L00437,C02984,B048,P003,26-06-2020,1314075.21,24,10.46,Active,84.61,Used,,
L00438,C02704,B050,P002,10-02-2022,98328.87,24,13.58,Active,89.51,Used,,
L00439,C00269,B050,P003,03-08-2022,1049632.16,24,10.39,Active,79.88,2W,,
L00440,C00370,B032,P009,06-07-2023,853571.6,6,14.45,Active,76.76,4W,,
L00441,C00636,B037,P008,03-02-2021,1412732.97,36,8.64,Active,63.3,2W,,
L00442,C01130,B023,P003,26-09-2020,1366608.28,36,10.02,Active,64.68,4W,,
L00443,C01694,B034,P002,30-04-2021,890364.77,48,10.69,Active,82.3,Tractor,,
L00444,C01683,B047,P005,28-02-2020,251484.64,24,12.65,Active,83.93,Commercial,,
L00445,C00657,B046,P001,03-10-2021,716731.78,60,8.97,Default,98.41,Commercial,31-03-2024,
L00446,C00120,B026,P004,05-06-2022,1101488.33,60,7.57,Default,93.45,Commercial,11-01-2024,
L00447,C00831,B027,P008,22-09-2020,1430018.12,48,14.82,Active,92.93,Tractor,,
L00448,C01811,B034,P001,15-03-2020,577552.64,48,14.24,Active,71.18,4W,,
L00449,C01082,B037,P005,18-01-2023,1187773.64,18,9.75,Active,76.06,2W,,
L00450,C01975,B050,P004,19-05-2021,1040844.09,18,11.13,Active,63.98,Commercial,,
L00451,C01370,B041,P006,22-12-2020,163524.53,6,11.17,Active,82.68,2W,,
L00452,C00741,B013,P007,02-06-2020,859066.43,36,14.02,Closed,62.71,Commercial,29-09-2020,FALSE
L00453,C00117,B028,P009,26-05-2023,316087.81,60,11.98,Active,77.43,4W,,
L00454,C01854,B038,P001,30-04-2021,1041146.47,60,13.7,Active,82.08,Tractor,,
L00455,C02839,B049,P010,27-02-2023,934623.03,6,14.34,Active,68.9,4W,,
L00456,C01151,B002,P004,06-03-2020,1460919.73,12,11.74,Active,90.24,4W,,
L00457,C01932,B012,P006,13-03-2023,1406304.86,60,9.64,Default,86.32,Used,09-03-2024,
L00458,C01013,B047,P010,14-01-2021,63590.61,60,11.24,Active,65.77,Commercial,,
L00459,C01665,B026,P007,29-08-2023,166042.67,24,13.88,Active,98.36,4W,,
L00460,C01082,B037,P007,10-02-2021,1165244.75,12,11.88,Active,81.14,Used,,
L00461,C00634,B032,P008,01-12-2023,1044182.46,12,14.22,Closed,61.03,2W,26-02-2024,FALSE
L00462,C00513,B032,P010,03-10-2020,1211371.12,48,,Active,73.65,4W,,
L00463,C02850,B046,P008,06-09-2021,436881.64,60,10.3,Active,98.19,Tractor,,
L00464,C01120,B026,P008,03-12-2023,1281518.01,18,10.86,Active,95.19,Used,,
L00465,C01142,B014,P008,09-11-2020,691508.23,60,12.58,Active,65.9,Tractor,,
L00466,C00560,B048,P008,02-07-2021,429767.3,36,8.33,Active,93.35,Used,,
L00467,C00488,B035,P006,26-06-2023,65381.23,48,10.99,Active,84.12,Commercial,,
L00468,C00897,B034,P009,05-04-2021,1313477.85,48,8.62,Active,60.85,2W,,
L00469,C01213,B017,P003,02-02-2021,826248.58,24,13.86,Closed,89.54,Tractor,11-07-2022,FALSE
L00470,C00704,B024,P006,26-03-2021,1464304.02,6,14.57,Active,76.1,4W,,
L00471,C01471,B039,P005,15-04-2021,1086288.01,24,8.56,Closed,75.45,2W,16-08-2022,FALSE
L00472,C00581,B043,P008,28-12-2023,166604.86,6,12.51,Active,74.93,2W,,
L00473,C02838,B042,P004,13-08-2022,902877.22,6,12.27,Active,83.27,4W,,
L00474,C02909,B046,P004,07-12-2021,74830.58,36,13.2,Active,87.85,Tractor,,
L00475,C02295,B007,P010,12-04-2020,858783.69,12,12.72,Active,85.26,Tractor,,
L00476,C00154,B005,P010,23-11-2020,557792.41,6,9.13,Active,69.43,Commercial,,
L00477,C01680,B015,P005,23-08-2021,982778.96,36,9.68,Active,87.57,Used,,
L00478,C00997,B038,P006,02-09-2020,835282.6,12,8.74,Active,65.29,2W,,
L00479,C02745,B038,P004,17-12-2022,428957.97,48,14.41,Closed,97.88,2W,31-10-2023,FALSE
L00480,C01244,B007,P002,14-04-2020,285408.38,48,11.41,Closed,78.47,Commercial,05-03-2021,FALSE
L00481,C01093,B017,P002,22-11-2021,636831.66,12,14.82,Active,63.56,Used,,
L00482,C01009,B039,P003,29-08-2022,1480912.66,24,10.87,Closed,82.49,Used,13-03-2023,FALSE
L00483,C02142,B048,P002,28-12-2022,681763.03,24,11.65,Active,82.5,Used,,
L00484,C01774,B041,P001,19-09-2022,1135741.35,60,13.42,Active,61.51,4W,,
L00485,C00958,B037,P008,18-08-2023,132611.61,24,13.48,Active,60.42,Commercial,,
L00486,C00453,B019,P005,01-06-2020,599355.36,60,9.23,Active,98.85,4W,,
L00487,C01228,B003,P010,24-11-2022,891468.4,60,9.66,Active,75.21,Used,,
L00488,C02960,B018,P001,14-08-2022,1139234.94,18,8.23,Active,69.57,4W,,
L00489,C02266,B032,P009,04-11-2022,816156.3,12,13.54,Active,81.36,2W,,
L00490,C02522,B021,P008,03-02-2023,797178.54,18,13.45,Active,60.33,4W,,
L00491,C02480,B045,P004,30-12-2021,1157665.02,24,8.11,Active,60.5,4W,,
L00492,C02389,B019,P008,14-03-2020,504267.19,36,9.43,Default,64.4,Tractor,08-05-2021,
L00493,C00551,B046,P010,05-05-2022,181385.26,24,10.87,Active,91.3,Commercial,,
L00494,C01636,B021,P007,11-10-2020,553368.18,6,11.56,Closed,69.68,Used,13-12-2022,FALSE
L00495,C01313,B028,P007,05-05-2023,280544.54,36,11.42,Active,79.63,Commercial,,
L00496,C01758,B008,P001,06-10-2020,1450619.1,60,14.87,Active,68.72,2W,,
L00497,C00357,B027,P006,25-02-2022,887391.74,60,13.23,Active,81.25,Used,,
L00498,C02071,B028,P004,16-11-2021,697570.63,36,8.35,Active,79.84,2W,,
L00499,C01786,B019,P010,26-08-2022,1372475.22,60,9.7,Active,75.63,4W,,
L00500,C02570,B008,P010,22-03-2023,1355524.01,12,10.09,Active,76.89,Tractor,,
L00501,C01782,B030,P010,17-10-2020,652761.05,18,9.86,Active,,Used,,
L00502,C02850,B046,P002,20-07-2022,1318354.68,6,13.39,Active,92.84,2W,,
L00503,C02810,B029,P010,11-03-2023,142837.6,36,10.2,Active,72.46,4W,,
L00504,C02490,B026,P007,06-02-2022,1334292.76,18,11.19,Closed,80.75,Used,18-08-2023,FALSE
L00505,C01632,B005,P009,07-11-2020,500346.12,18,11.5,Active,93.31,Used,,
L00506,C02817,B021,P005,07-10-2021,869427.31,6,9.53,Active,66.55,Commercial,,
L00507,C01016,B003,P008,21-11-2022,441048.45,6,9.92,Closed,98.2,Used,25-08-2023,FALSE
L00508,C01349,B026,P005,26-01-2020,1477959.36,24,13.35,Active,89.27,2W,,
L00509,C00516,B034,P007,11-09-2020,154080.98,60,14,Closed,,Tractor,15-03-2022,FALSE
L00510,C02840,B018,P007,15-12-2022,698085.17,60,7.78,Active,74.63,Used,,
L00511,C00336,B021,P009,19-10-2020,950432.82,24,12.04,Active,68.01,2W,,
L00512,C01783,B001,P003,28-09-2021,942637.77,36,12.25,Closed,70.45,4W,15-02-2023,FALSE
L00513,C02306,B013,P001,17-08-2020,1121199.67,36,13.03,Active,82.89,4W,,
L00514,C00497,B017,P002,22-02-2020,1100402.22,36,12.7,Closed,,Used,03-07-2022,FALSE
L00515,C00896,B035,P006,11-08-2022,1200056.92,24,14.08,Active,60.9,Tractor,,
L00516,C02208,B024,P010,10-04-2020,389716.74,36,8.09,Active,98.47,Used,,
L00517,C00852,B021,P010,14-03-2022,587234.42,36,10.41,Active,69.19,Commercial,,
L00518,C01688,B037,P009,18-05-2022,603948.02,24,13.37,Closed,92.35,Used,29-05-2023,FALSE
L00519,C01932,B012,P003,23-09-2020,1435967.51,24,13.85,Active,83.88,Commercial,,
L00520,C02738,B016,P010,02-01-2020,643502.19,36,9.49,Closed,77.39,Commercial,15-04-2020,FALSE
L00521,C02428,B045,P002,22-01-2020,371710.36,36,11.89,Active,88.56,Commercial,,
L00522,C01569,B021,P001,31-07-2021,966899.42,18,8.86,Active,61.95,Commercial,,
L00523,C00957,B012,P002,30-07-2020,669537.03,12,13.88,Active,89.49,Commercial,,
L00524,C02739,B037,P003,13-06-2023,412616.09,24,12.98,Default,,4W,16-06-2024,
L00525,C01637,B050,P007,12-06-2021,1086946.44,12,9.17,Closed,70.93,Used,26-10-2023,FALSE
L00526,C01292,B034,P002,22-01-2021,328291.67,60,12.18,Active,71.76,Used,,
L00527,C01441,B017,P005,14-01-2020,968363.36,24,11.32,Closed,64.02,Commercial,10-11-2020,FALSE
L00528,C01192,B039,P002,02-06-2021,674269.53,48,9.44,Closed,93.38,Commercial,04-06-2023,FALSE
L00529,C01067,B027,P007,30-05-2023,512792.39,60,14.2,Active,91.51,Commercial,,
L00530,C00285,B010,P010,07-09-2021,1421674.29,60,8.61,Active,76.58,Used,,
L00531,C02445,B016,P008,19-08-2022,520390.89,18,11.01,Active,74.73,Commercial,,
L00532,C00012,B036,P008,06-02-2021,553885.69,60,11.87,Active,76.67,Commercial,,
L00533,C01631,B021,P008,13-10-2020,1312425.63,12,13.68,Active,76.39,Tractor,,
L00534,C02547,B028,P010,18-01-2021,237112.88,18,8.63,Closed,76.76,Used,25-03-2023,FALSE
L00535,C00754,B019,P009,24-06-2023,206699.69,6,12.07,Active,65.68,Tractor,,
L00536,C02083,B029,P001,19-01-2023,459926.29,60,7.55,Closed,60.53,2W,08-05-2024,FALSE
L00537,C02775,B026,P001,05-04-2022,907872.09,12,13.67,Closed,89.73,Tractor,24-01-2024,FALSE
L00538,C02897,B027,P010,07-11-2020,607235.23,12,9.26,Closed,73.41,Tractor,23-07-2022,FALSE
L00539,C00090,B036,P002,26-12-2021,932404,48,12.91,Active,79.14,2W,,
L00540,C00776,B015,P006,12-02-2020,281638.42,12,12.01,Active,71.99,Tractor,,
L00541,C02653,B034,P001,02-01-2023,429103.73,6,,Closed,74.88,Tractor,06-07-2023,FALSE
L00542,C01626,B023,P005,23-01-2022,869485.38,60,8.87,Active,62.92,Commercial,,
L00543,C00418,B011,P005,19-09-2022,364866.34,6,9.51,Closed,74.44,2W,29-06-2023,FALSE
L00544,C00115,B045,P004,25-05-2022,663066.71,60,14.15,Active,78.06,Commercial,,
L00545,C00617,B032,P005,01-09-2023,880339.42,18,11.11,Active,92.48,4W,,
L00546,C00826,B038,P001,03-01-2022,1461793.81,6,14.35,Closed,72.57,Used,01-08-2023,FALSE
L00547,C01650,B042,P006,23-05-2020,165835.65,24,7.86,Active,63.45,Tractor,,
L00548,C01517,B025,P007,14-09-2023,717600.27,36,7.55,Closed,89.61,4W,14-12-2023,FALSE
L00549,C00413,B024,P008,27-07-2020,624592.89,12,14.61,Active,74.65,2W,,
L00550,C00729,B017,P002,27-01-2023,1245149.81,60,12.93,Active,95.7,4W,,
L00551,C02809,B039,P007,30-11-2021,1355430.82,18,13.37,Active,97.4,2W,,
L00552,C00676,B025,P006,23-04-2020,1365169.09,18,14.37,Active,94,2W,,
L00553,C01893,B038,P009,23-06-2020,593952,60,14.88,Active,68.84,2W,,
L00554,C02505,B012,P008,27-09-2020,491749.96,18,8.23,Closed,69.9,Tractor,19-03-2022,FALSE
L00555,C02968,B017,P004,03-03-2020,701249.01,18,8.69,Active,90.97,2W,,
L00556,C02240,B026,P009,04-10-2022,548780.14,12,8.91,Active,77.4,Tractor,,
L00557,C02787,B027,P001,06-03-2022,1092333.92,18,13.64,Closed,71.61,4W,06-08-2022,FALSE
L00558,C01123,B049,P006,28-11-2023,359678.02,12,10.17,Active,71.46,4W,,
L00559,C01572,B030,P008,12-08-2020,1005091.92,18,11.95,Active,82.52,Tractor,,
L00560,C00978,B018,P004,09-06-2020,1394131.92,18,13.91,Active,94.91,4W,,
L00561,C01009,B039,P002,25-11-2022,455874.68,36,12.62,Active,84.14,Commercial,,
L00562,C02144,B048,P002,15-01-2021,1031491.39,60,7.99,Closed,84.19,4W,28-12-2021,TRUE
L00563,C01688,B037,P010,13-11-2020,258163.63,24,10.84,Active,89.13,Commercial,,
L00564,C02711,B049,P001,08-12-2021,226006.72,6,8.01,Active,89.65,4W,,
L00565,C00037,B027,P005,31-03-2021,217684.49,6,11.09,Active,95.47,4W,,
L00566,C01549,B048,P006,16-07-2023,250865.85,6,9.14,Active,66.32,2W,,
L00567,C02327,B017,P004,09-12-2020,363439.06,24,7.51,Active,98.4,Commercial,,
L00568,C02265,B019,P004,29-11-2022,866104.22,12,13.6,Active,72.82,Tractor,,
L00569,C02915,B032,P005,17-02-2021,1162129.19,6,14.77,Active,70.98,2W,,
L00570,C00873,B038,P005,04-11-2023,233942.68,6,14.73,Active,79.88,Commercial,,
L00571,C01822,B001,P009,30-05-2023,1311521.66,6,9.74,Active,70.31,2W,,
L00572,C01297,B034,P008,28-07-2023,1271938.61,60,13.72,Active,69.08,Used,,
L00573,C02110,B004,P009,12-08-2020,1104712.64,12,12.59,Active,97.71,2W,,
